Frequency	FFT
128.90625	0.003536452306434512
129.8828125	0.003278527408838272
130.859375	0.0040278928354382515
131.8359375	0.0040616788901388645
132.8125	0.0035087030846625566
133.7890625	0.004040322732180357
134.765625	0.00299388007260859
135.7421875	0.0024284571409225464
136.71875	0.0029782531782984734
137.6953125	0.0036374074406921864
138.671875	0.0034348792396485806
139.6484375	0.0035359200555831194
140.625	0.002965601859614253
141.6015625	0.0031746102031320333
142.578125	0.003907428123056889
143.5546875	0.004019265528768301
144.53125	0.003489835886284709
145.5078125	0.003543694270774722
146.484375	0.0033942728769034147
147.4609375	0.003241968108341098
148.4375	0.0028712297789752483
149.4140625	0.0026068261358886957
150.390625	0.0031511634588241577
151.3671875	0.00468442402780056
152.34375	0.00315101002342999
153.3203125	0.0036744645331054926
154.296875	0.0034244596026837826
155.2734375	0.003673254745081067
156.25	0.00370462192222476
157.2265625	0.0035079270601272583
158.203125	0.0037828434724360704
159.1796875	0.003351255552843213
160.15625	0.003097904846072197
161.1328125	0.003164528403431177
162.109375	0.0030177414882928133
163.0859375	0.0031050394754856825
164.0625	0.0033516965340822935
165.0390625	0.0031108756083995104
166.015625	0.003033275017514825
166.9921875	0.003439558669924736
167.96875	0.003006543265655637
168.9453125	0.0031481951009482145
169.921875	0.0036257565952837467
170.8984375	0.004108789376914501
171.875	0.0033371858298778534
172.8515625	0.0037596174515783787
173.828125	0.0032821062486618757
174.8046875	0.003996375948190689
175.78125	0.004170810803771019
176.7578125	0.003514180425554514
177.734375	0.003189107635989785
178.7109375	0.0038512973114848137
179.6875	0.004673036281019449
180.6640625	0.004139096941798925
181.640625	0.002994018839672208
182.6171875	0.002829428995028138
183.59375	0.003608469385653734
184.5703125	0.003777561243623495
185.546875	0.003763739252462983
186.5234375	0.0033052233047783375
187.5	0.00473567983135581
188.4765625	0.004277385305613279
189.453125	0.004200374241918325
190.4296875	0.0036930134519934654
191.40625	0.0038635176606476307
192.3828125	0.003861659439280629
193.359375	0.0032486114650964737
194.3359375	0.003316184738650918
195.3125	0.003938440699130297
196.2890625	0.003786268411204219
197.265625	0.003181994194164872
198.2421875	0.0031557115726172924
199.21875	0.003391440724954009
200.1953125	0.0034046389628201723
201.171875	0.002848648000508547
202.1484375	0.002913293894380331
203.125	0.004064603243023157
204.1015625	0.003978331107646227
205.078125	0.003353916574269533
206.0546875	0.003104396164417267
207.03125	0.0032676532864570618
208.0078125	0.0031586296390742064
208.984375	0.0034579539205878973
209.9609375	0.003394630504772067
210.9375	0.002351545263081789
211.9140625	0.0023680448066443205
212.890625	0.00311734969727695
213.8671875	0.003121686168015003
214.84375	0.0030084361787885427
215.8203125	0.003124524839222431
216.796875	0.003190532559528947
217.7734375	0.003381348680704832
218.75	0.003127236617729068
219.7265625	0.003189859678968787
220.703125	0.0027205210644751787
221.6796875	0.0029022181406617165
222.65625	0.004178961273282766
223.6328125	0.004021221771836281
224.609375	0.0044741700403392315
225.5859375	0.0037003583274781704
226.5625	0.0038154178764671087
227.5390625	0.003585300873965025
228.515625	0.0036095301620662212
229.4921875	0.004325855057686567
230.46875	0.0036476620007306337
231.4453125	0.002475409535691142
232.421875	0.002271080855280161
233.3984375	0.0029353077989071608
234.375	0.0033287040423601866
235.3515625	0.0032844431698322296
236.328125	0.0035210433416068554
237.3046875	0.003359445370733738
238.28125	0.0031197278294712305
239.2578125	0.003414130536839366
240.234375	0.0035763748455792665
241.2109375	0.0036169474478811026
242.1875	0.0036112850066274405
243.1640625	0.004000199493020773
244.140625	0.0038339789025485516
245.1171875	0.003822057042270899
246.09375	0.003755132434889674
247.0703125	0.004151926375925541
248.046875	0.0033649366814643145
249.0234375	0.004061136860400438
250.0	0.003766928566619754
250.9765625	0.003382914001122117
251.953125	0.003735572099685669
252.9296875	0.003535706549882889
253.90625	0.0030857797246426344
254.8828125	0.0032799351029098034
255.859375	0.003640425857156515
256.8359375	0.0030845426954329014
257.8125	0.0031452937982976437
258.7890625	0.003692380618304014
259.765625	0.003368384437635541
260.7421875	0.003473364282399416
261.71875	0.0039793867617845535
262.6953125	0.004874842707067728
263.671875	0.0035104500129818916
264.6484375	0.003531280206516385
265.625	0.003897565184161067
266.6015625	0.004328692331910133
267.578125	0.0038250680081546307
268.5546875	0.0031545127276331186
269.53125	0.002827191026881337
270.5078125	0.0034394701942801476
271.484375	0.0034139573108404875
272.4609375	0.003018489805981517
273.4375	0.0027072206139564514
274.4140625	0.0033221738412976265
275.390625	0.003503795713186264
276.3671875	0.0037467307411134243
277.34375	0.0038484283722937107
278.3203125	0.004653309937566519
279.296875	0.0038807066157460213
280.2734375	0.003737766994163394
281.25	0.0032554378267377615
282.2265625	0.003259822493419051
283.203125	0.0040284134447574615
284.1796875	0.006491750478744507
285.15625	0.004589369986206293
286.1328125	0.0035820920020341873
287.109375	0.003463765373453498
288.0859375	0.003912502899765968
289.0625	0.004032506141811609
290.0390625	0.004477804992347956
291.015625	0.0042549301870167255
291.9921875	0.0045373281463980675
292.96875	0.004690705798566341
293.9453125	0.004079155158251524
294.921875	0.0031907525844872
295.8984375	0.0031046296935528517
296.875	0.004403083119541407
297.8515625	0.0043709781020879745
298.828125	0.0037613241001963615
299.8046875	0.00381609913893044
300.78125	0.003589484142139554
301.7578125	0.0037707893643528223
302.734375	0.0029811107087880373
303.7109375	0.0033128138165920973
304.6875	0.00348154385574162
305.6640625	0.003379448549821973
306.640625	0.0035327335353940725
307.6171875	0.004103102255612612
308.59375	0.003047364065423608
309.5703125	0.002790233353152871
310.546875	0.0031710006296634674
311.5234375	0.0038697572890669107
312.5	0.0039812116883695126
313.4765625	0.003698884043842554
314.453125	0.0035688187927007675
315.4296875	0.0034398124553263187
316.40625	0.0032630155328661203
317.3828125	0.0035780430771410465
318.359375	0.002984661841765046
319.3359375	0.003320271847769618
320.3125	0.003824375569820404
321.2890625	0.003512891009449959
322.265625	0.0034771119244396687
323.2421875	0.003664884716272354
324.21875	0.004383446648716927
325.1953125	0.0034106343518942595
326.171875	0.003017623443156481
327.1484375	0.003161912551149726
328.125	0.0038219974376261234
329.1015625	0.004357887431979179
330.078125	0.003946985583752394
331.0546875	0.0047602541744709015
332.03125	0.004748214036226273
333.0078125	0.0038098639342933893
333.984375	0.004099750425666571
334.9609375	0.003537066513672471
335.9375	0.0033300851937383413
336.9140625	0.004322481341660023
337.890625	0.0033800702076405287
338.8671875	0.0034491356927901506
339.84375	0.004006332252174616
340.8203125	0.004055735655128956
341.796875	0.005852608475834131
342.7734375	0.0037942342460155487
343.75	0.003781562438234687
344.7265625	0.0033971599768847227
345.703125	0.003268600907176733
346.6796875	0.0035709000658243895
347.65625	0.00427539087831974
348.6328125	0.0037961318157613277
349.609375	0.00377646810375154
350.5859375	0.003946399781852961
351.5625	0.004602235741913319
352.5390625	0.004593369085341692
353.515625	0.003659446258097887
354.4921875	0.003972465638071299
355.46875	0.003989528398960829
356.4453125	0.0035338785964995623
357.421875	0.0036197900772094727
358.3984375	0.0037519927136600018
359.375	0.004116975702345371
360.3515625	0.0037197957281023264
361.328125	0.0033271636348217726
362.3046875	0.003456210484728217
363.28125	0.00371891213580966
364.2578125	0.004765810910612345
365.234375	0.0039043263532221317
366.2109375	0.0035591532941907644
367.1875	0.003459913656115532
368.1640625	0.0037282274570316076
369.140625	0.0035465063992887735
370.1171875	0.0030210926197469234
371.09375	0.0032691843807697296
372.0703125	0.003295440226793289
373.046875	0.004072067327797413
374.0234375	0.0034100955817848444
375.0	0.003334869397804141
375.9765625	0.0036952761001884937
376.953125	0.0036773057654500008
377.9296875	0.003971952013671398
378.90625	0.003995073027908802
379.8828125	0.003629302605986595
380.859375	0.003270018147304654
381.8359375	0.0030672382563352585
382.8125	0.003274403978139162
383.7890625	0.0038112711627036333
384.765625	0.004061159212142229
385.7421875	0.0044891731813549995
386.71875	0.0034554137382656336
387.6953125	0.0035949796438217163
388.671875	0.0037389169447124004
389.6484375	0.004050993360579014
390.625	0.0036181858740746975
391.6015625	0.005286796949803829
392.578125	0.0033431057818233967
393.5546875	0.003223778447136283
394.53125	0.003180597210302949
395.5078125	0.0035709014628082514
396.484375	0.006173799745738506
397.4609375	0.004300352651625872
398.4375	0.0042530628852546215
399.4140625	0.004474964924156666
400.390625	0.0036537577398121357
401.3671875	0.00343050854280591
402.34375	0.0040354966185987
403.3203125	0.004054941702634096
404.296875	0.005785631947219372
405.2734375	0.0043168137781322
406.25	0.0036517945118248463
407.2265625	0.004168593790382147
408.203125	0.004841597750782967
409.1796875	0.00429221848025918
410.15625	0.00434574531391263
411.1328125	0.004556192550808191
412.109375	0.003566405503079295
413.0859375	0.003745076945051551
414.0625	0.0037686245050281286
415.0390625	0.0034399444703012705
416.015625	0.003881166921928525
416.9921875	0.004389113746583462
417.96875	0.004259796813130379
418.9453125	0.0032860208302736282
419.921875	0.003397574881091714
420.8984375	0.004395189695060253
421.875	0.003976874053478241
422.8515625	0.0035700302105396986
423.828125	0.003225564258173108
424.8046875	0.0035728306975215673
425.78125	0.003409834112972021
426.7578125	0.0035225138999521732
427.734375	0.003486052853986621
428.7109375	0.003365772310644388
429.6875	0.003642766736447811
430.6640625	0.003486558562144637
431.640625	0.0032113315537571907
432.6171875	0.0036069124471396208
433.59375	0.00360908848233521
434.5703125	0.003571665845811367
435.546875	0.003909050486981869
436.5234375	0.0032745888456702232
437.5	0.0034507070668041706
438.4765625	0.0036719331983476877
439.453125	0.004078053869307041
440.4296875	0.0038862992078065872
441.40625	0.0032582588028162718
442.3828125	0.0032786380033940077
443.359375	0.0033474303781986237
444.3359375	0.003514382289722562
445.3125	0.0046099410392344
446.2890625	0.004043139982968569
447.265625	0.003506858367472887
448.2421875	0.0037742629647254944
449.21875	0.0050998954102396965
450.1953125	0.0042106956243515015
451.171875	0.003991313278675079
452.1484375	0.0036082444712519646
453.125	0.0036050439812242985
454.1015625	0.003390478901565075
455.078125	0.003359277965500951
456.0546875	0.003964708652347326
457.03125	0.004037365783005953
458.0078125	0.004237876273691654
458.984375	0.004548464436084032
459.9609375	0.003882321994751692
460.9375	0.004010546021163464
461.9140625	0.004062499850988388
462.890625	0.0034742173738777637
463.8671875	0.0037940412294119596
464.84375	0.0033553242683410645
465.8203125	0.0030883795116096735
466.796875	0.0040844338946044445
467.7734375	0.004979859106242657
468.75	0.0028271598275750875
469.7265625	0.002321087522432208
470.703125	0.0029063033871352673
471.6796875	0.003530908143147826
472.65625	0.0034665882121771574
473.6328125	0.0034505538642406464
474.609375	0.0034897199366241693
475.5859375	0.003329334780573845
476.5625	0.0034367311745882034
477.5390625	0.0034658806398510933
478.515625	0.0031375372782349586
479.4921875	0.0031738243997097015
480.46875	0.004173235967755318
481.4453125	0.0034938256721943617
482.421875	0.003830804955214262
483.3984375	0.005065536126494408
484.375	0.003989070653915405
485.3515625	0.0036342621315270662
486.328125	0.0037351467180997133
487.3046875	0.004447191953659058
488.28125	0.0038879599887877703
489.2578125	0.004282178822904825
490.234375	0.004039994440972805
491.2109375	0.004365483298897743
492.1875	0.003603666787967086
493.1640625	0.004134210292249918
494.140625	0.003879813477396965
495.1171875	0.0030725698452442884
496.09375	0.0030760467052459717
497.0703125	0.003698671003803611
498.046875	0.005143093876540661
499.0234375	0.004961863625794649
500.0	0.004557824693620205
